Node,Eigenvector Centrality
10.1038/418125a,1.1973276122846374e-17
10.1111/j.1365-313x.2007.03291.x,1.729324231385173e-50
16373929,7.35512814660693e-52
10.1371/journal.pcbi.0010034,3.653384252868509e-17
10.1016/j.febslet.2008.02.053,7.35512814660693e-52
10.1016/j.febslet.2008.02.070,7.35512814660693e-52
10.1016/j.febslet.2008.02.071,2.1490495605108873e-18
10.1016/j.febslet.2008.02.072,4.2980991210217746e-18
10.1016/j.febslet.2008.02.073,4.2980991210217746e-18
10.1371/journal.pntd.0000228,4.2980991210217746e-18
10.1126/science.1135882,3.5101411078631604e-49
10.1093/nar/gkn317,7.625424328760756e-52
10.1016/j.jbi.2010.03.002,7.35512814660693e-52
10.1093/nar/gkg095,2.1490495605108873e-18
10.1093/nar/gkg014,3.223574340766329e-18
10.1038/448130b,8.596198242043549e-18
10.1087/095315108x254476,2.1490495605108873e-18
10.1007/s10579-007-9019-7,6.447148681532663e-18
10.1016/j.ympev.2006.04.006,2.1490495605108873e-18
17170276,3.223574340766331e-17
10.1038/nbt.1411,2.1490495605108873e-18
10.1093/bib/bbn044,2.1490495605108873e-18
10.1016/j.jbi.2008.03.004,2.1490495605108873e-18
10.1038/447142a,1.7192396484087098e-17
10.1016/s0140-6736(99)80012-9,2.1490495605108873e-18
10.1126/science.1093857,2.1490495605108873e-18
10.1093/bioinformatics/btn534,4.2980991210217746e-18
10.1038/nature07631,2.1490495605108873e-18
10.1038/nature07632,2.1490495605108873e-18
10.1016/j.jbi.2008.12.009,2.1490495605108873e-18
10.1126/science.314.5806.1682b,2.1490495605108873e-18
10.1371/journal.pntd.0000154,2.1490495605108873e-18
10.1007/978-3-540-69828-9_15,2.1490495605108873e-18
10.1101/sqb.1972.036.01.015,1.2246832830094027e-58
10.1038/502295a,8.810671100787068e-61
10.1038/490335a,1.2246832830094027e-58
10.7717/peerj.175,4.605106201094755e-19
10.5539/ass.v9n5p18,1.2246832830094027e-58
10.1038/502298a,8.810671100787068e-61
10.1038/nchem.1751,1.2246832830094027e-58
10.1038/460787a,1.2246832830094027e-58
10.1001/jama.295.1.90,4.605106201094755e-19
10.1126/science.178.4060.471,1.1973276122846366e-17
10.1001/jama.288.3.321,9.21021240218951e-19
10.1016/s0022-2836(75)80083-0,9.362396313496108e-05
14907713,0.00016417639880500018
10.1111/j.1398-9995.1997.tb00175.x,4.605106201094755e-19
10.1001/jama.291.14.1701,4.605106201094755e-19
10.1046/j.1365-2281.1997.04545.x,4.605106201094755e-19
10.5210/fm.v2i4.522,1.0632257695624403e-48
10.1525/bio.2010.60.5.2,4.605106201094755e-19
10.1177/030631277500500106,2.7630637206568537e-18
10.5860/crln.73.10.8846,8.810671100787068e-61
10.1007/s10579-012-9211-2,8.810671100787068e-61
10.3115/992628.992688,1.2246832830094027e-58
10.1109/cason.2011.6085938,1.2246832830094027e-58
10.3115/1034678.1034757,1.2246832830094027e-58
10.3115/981210.981228,1.2246832830094027e-58
10.3115/981863.981888,1.2246832830094027e-58
10.3115/974235.974260,1.2246832830094027e-58
10.1063/1.1996475,8.949354105357116e-51
10.1002/aris.1440360102,1.2246832830094027e-58
10.3115/1599081.1599168,1.2246832830094027e-58
10.1002/asi.20707,1.2246832830094027e-58
10.3115/1620754.1620839,1.2246832830094027e-58
10.3115/1613715.1613763,1.2246832830094027e-58
10.3115/1610075.1610091,1.7144684895021552e-56
10.21236/ada273556,1.2246832830094027e-58
10.3115/1699750.1699759,1.2246832830094027e-58
10.1007/bf02017913,1.2246832830094027e-58
10.1145/1367497.1367517,1.2246832830094027e-58
10.1038/nature28042,8.810671100787068e-61
20349403,2.7630637206568537e-18
10.1038/nrg3394,4.605106201094755e-19
10.1002/meet.2011.14504801337,4.605106201094755e-19
10.1371/journal.pone.0018657,2.3025531005473784e-18
10.1093/ije/dyl191,4.605106201094755e-19
10.5210/disco.v5i0.2785,2.7630637206568537e-18
10.1016/j.joi.2007.04.001,4.605106201094755e-19
10.1111/j.1558-5646.2009.00940.x,4.605106201094755e-19
10.1371/journal.pone.0000308,2.302553100547378e-18
10.1371/journal.pone.0026828,4.605106201094755e-19
10.7710/2162-3309.1035,4.605106201094755e-19
18999029,4.605106201094755e-19
10.18637/jss.v021.i12,4.605106201094755e-19
10.18637/jss.v040.i01,4.605106201094755e-19
10.1007/s12021-007-0012-5,4.605106201094755e-19
10.1145/2232817.2232822,4.605106201094755e-19
10.1145/2441776.2441826,4.605106201094755e-19
10.5061/dryad.mf1sd,4.605106201094755e-19
10.1038/ng.295,9.21021240218951e-19
10.5061/dryad.781pv,4.605106201094755e-19
10.1038/35001676,8.54937966233242e-16
10.1309/e6k3-3gbp-e5c2-7fyu,2.302553100547378e-18
10.5860/crl.65.5.372,4.605106201094756e-18
10.1177/1075547095016004003,4.605106201094756e-18
10.1093/nar/29.1.152,8.535564343729134e-16
10.1093/nar/30.1.207,1.8420424804379024e-17
10.1087/095315104323159649,2.302553100547378e-18
10.1136/bmj.314.7079.497,8.28919116197056e-18
10.1016/s0140-6736(03)14686-7,7.368169921751608e-18
10.1038/ng1201-365,8.604640936745554e-16
10.1104/pp.104.043083,2.302553100547378e-18
10.1038/sj.bjc.6600886,6.9076593016421345e-18
10.1038/429496a,2.302553100547378e-18
10.1038/nbt0904-1179,2.302553100547378e-18
10.1126/science.1112120,2.302553100547378e-18
10.1186/gb-2002-3-9-research0046,8.322194423078411e-16
10.1186/1471-2288-4-14,2.302553100547378e-18
10.1001/jama.293.19.2362,4.912113281167741e-18
10.1096/fj.05-4784lsf,2.302553100547378e-18
10.1093/jnci/dji445,2.302553100547378e-18
10.1093/jnci/dji237,4.605106201094756e-18
10.1093/jnci/dji184,5.065616821204232e-18
10.1093/jnci/dji053,2.7630637206568537e-18
10.1038/ni0203-93,2.302553100547378e-18
10.2307/145797,2.302553100547378e-18
10.1002/(sici)1097-4571(2000)51:7<635::aid-asi6>3.0.co,2.302553100547378e-18
2-h,5.523351109567533e-07
10.1093/nar/gki056,2.7630637206568537e-18
10.1093/nar/gki006,2.302553100547378e-18
10.1038/438738a,2.302553100547378e-18
10.1016/j.crvi.2003.09.034,9.670723022298987e-18
10.1309/e6k33gbpe5c27fyu,2.302553100547378e-18
10.1152/physiolgenomics.00264.2004,4.605106201094756e-18
10.1016/s1476-5586(04)80047-2,3.223574340766329e-18
10.29173/istl2081,8.451195719874962e-57
10.1007/s11192-006-0124-y,8.451195719874962e-57
10.1186/1471-2105-6-s1-s1,4.083194164970685e-17
10.1007/978-3-540-89704-0_17,8.810671100787068e-61
10.1017/s0269888900007797,8.572782981065819e-57
10.1109/mis.2008.54,1.2246832830094027e-58
10.1007/11762256_16,1.2246832830094027e-58
10.1145/1287620.1287621,1.2246832830094027e-58
10.1007/978-3-642-41242-4_6,8.810671100787068e-61
10.1145/2361354.2361374,4.113711147628585e-55
10.4242/balisagevol1.sperberg-mcqueen01,1.2246832830094027e-58
10.3115/977035.977051,2.777654990648884e-53
10.1007/978-3-642-35176-1_5,1.2246832830094027e-58
10.1002/bies.201100067,1.2246832830094027e-58
10.1108/eum0000000007123,1.1745946178014284e-54
10.1016/0048-7333(85)90012-5,2.886790001032353e-50
10.1007/bf02458401,4.0133483525859623e-53
10.1002/(sici)1097-4571(199408)45:7<537::aid-asi8>3.0.co,4.0913729245464906e-53
10.1002/(sici)1097-4571(1998)49:14<1319::aid-asi9>3.0.co,4.1308198849855127e-53
2-w,7.578496711472881e-12
10.1007/bf02018229,4.0133483525859623e-53
10.2307/j.ctv11317d7,4.0133483525859623e-53
10.4135/9781412983235,4.0133483525859623e-53
10.1002/(sici)1097-4571(1999)50:10<953::aid-asi10>3.0.co,4.129962694794119e-53
10.1007/bf02020073,4.0133483525859623e-53
10.1108/eb026850,4.0913729245464906e-53
10.1108/eb026695,9.21021240218951e-19
10.1126/science.275.5296.18,4.0133483525859623e-53
10.1108/eb026940,1.1291452502285257e-51
10.1108/eum0000000007207,4.0133483525859623e-53
10.1109/2.769447,5.230306492654964e-50
10.1177/030631286016001008,1.842042480437902e-18
10.1086/jar.43.1.3630467,4.0913729245464906e-53
10.4324/9780203991367,4.0133483525859623e-53
10.7312/pric91844,9.21021240218951e-19
10.1177/030631291021003003,4.605106201094755e-19
10.1023/a:1021919228368,8.810671100787068e-61
10.4049/jimmunol.161.11.5943,6.60463824799328e-12
10.1212/wnl.42.2.460,2.2677973743873692e-08
10.1136/jnnp.70.5.569,1.022556156776089e-13
10.1016/s0002-9440(10)65141-3,1.6240487261542e-12
10.1016/s0022-510x(01)00478-6,7.167632897047938e-14
10.1056/nejm199205213262102,1.099202297846263e-08
10.1056/nejm199312303292704,8.7095415617903e-09
10.1002/(sici)1097-4598(199911)22:11<1479::aid-mus3>3.0.co,9.148577660794063e-13
10084044,1.1916479813032863e-14
10.1055/s-2003-41139,6.0078215499482196e-15
10.1055/s-2008-1041071,9.18595024666551e-12
10.1212/wnl.58.2.326,7.478462215267831e-14
10.1097/00019052-200010000-00001,3.3208587442998586e-13
10.1016/s1474-4422(03)00264-3,3.355971144047804e-14
10.1056/nejm197502132920706,0.010385602262770936
10.1084/jem.181.5.1863,2.432531854357776e-09
10.1056/nejm199111213252107,1.52730923547143e-07
10.1001/archneur.1991.00530130034016,1.5035506555282492e-07
10.1001/archderm.131.12.1381,7.090128959683512e-14
10.1212/wnl.41.5.667,2.0825830450587673e-09
10.1212/wnl.55.9.1385,3.9528804047275066e-13
10.1212/wnl.47.1.119,2.609560180620363e-18
10.1056/nejm198602063140601,6.143808913511329e-06
10.1016/s0140-6736(99)05157-0,7.20260100346825e-14
10.1097/00002281-200011000-00003,1.0599833899077863e-13
10.1097/00002281-200011000-00001,5.942060633396587e-14
10.1097/00002281-200011000-00004,5.3425832584920746e-14
10.1016/s0140-6736(00)03540-6,3.922319384941641e-13
10.1055/s-2008-1040824,2.609560180620363e-18
10.7326/0003-4819-134-12-200106190-00008,2.050282312780607e-13
10.1212/wnl.41.9.1497,1.2331461283167524e-13
10.1080/030097400447679,5.219120361240726e-18
10.1080/030097400750001897,2.1030568298451524e-13
10.1016/s0022-510x(00)00395-6,5.219120361240726e-18
10.1002/(sici)1096-8628(20000410)91:4<305::aid-ajmg12>3.0.co,2.9653998068497557e-13
2-s,3.3719339771762e-13
10.1212/wnl.43.3_part_1.532,1.0438240722481452e-17
10.7326/0003-4819-119-12-199312150-00007,2.609560180620363e-18
10.1016/j.pep.2004.01.001,7.828680541861087e-18
10.2144/02334bm10,3.9143402709305435e-17
10.1073/pnas.94.23.12457,3.554589374501021e-14
10.1074/jbc.m004356200,6.044355392476906e-15
10.1097/01.mco.0000134365.99523.7f,3.0691497794896187e-15
10.1016/j.ydbio.2005.03.039,1.5657361083722175e-17
10.1152/ajpendo.00107.2003,3.0378350573221748e-15
10.1056/nejmoa040933,3.066540219308998e-15
10.1002/mus.1086,6.0286980313931835e-15
10.1073/pnas.95.25.14938,1.7913863122258605e-14
10.1073/pnas.96.18.10403,6.1435186793404795e-15
10.1038/1765,6.190440950692905e-12
10.1074/jbc.271.43.26989,6.175134345198167e-12
10.1006/exer.1996.0158,6.175103030475999e-12
10.1073/pnas.89.21.10449,1.2514461073359596e-10
9886378,3.114780625559717e-12
10.1002/ana.410320215,2.1369592399343087e-08
10.1002/ana.410250309,2.2616136097816486e-06
10.1128/mcb.11.9.4340-4349.1991,9.180998529471013e-12
10.1002/ana.410320619,3.4978011745865466e-09
10.1016/0140-6736(92)91134-t,3.7675802950111724e-08
10.1093/oxfordjournals.jbchem.a123665,2.4319517724621615e-11
10.1007/bf00296185,9.254891065800768e-12
10.1007/bf00230485,9.181029844193178e-12
10.1247/csf.22.539,3.1148119402818844e-12
10.1097/00019052-199710000-00012,3.114780625559717e-12
10.1242/jcs.110.21.2759,9.196174656956718e-12
10.1002/jcp.1041590107,2.4555014950313295e-11
10.1111/j.1365-2990.1994.tb00965.x,3.114780625559717e-12
10.1161/01.res.71.2.288,4.255131883728743e-11
10.1016/0952-7915(94)90028-0,3.114780625559717e-12
10.1073/pnas.96.11.6137,3.1148119402818848e-12
10.1016/s0022-1759(98)00182-3,3.114780625559717e-12
8654367,3.1148119402818844e-12
10.1093/brain/120.5.865,3.120694502943163e-12
10.1016/0165-5728(95)00122-0,2.7068701002798336e-10
9426193,9.208101575010472e-12
10.1111/j.1750-3639.1998.tb00163.x,3.114780625559717e-12
10.1161/01.res.83.2.117,3.114780625559717e-12
8195168,3.114874569726219e-12
10.1002/(sici)1097-4598(199601)19:1<23::aid-mus4>3.0.co,1.4085095709949684e-10
2-a,2.2305766936466246e-10
10.1002/(sici)1097-4598(199703)20:3<316::aid-mus8>3.0.co,3.114780625559717e-12
2-e,1.4398945586403468e-11
10.1016/s0304-3940(97)00474-6,3.114780625559717e-12
10.1002/path.1711660110,1.0528267532368293e-10
10.1002/path.1711730309,6.175071715753831e-12
10.1016/s0303-7207(96)03922-6,3.1148119402818844e-12
10.1177/38.1.2294148,3.1491934198761476e-10
10.1073/pnas.95.3.1004,6.175165659920334e-12
10.1002/(sici)1097-4652(199703)170:3<255::aid-jcp6>3.0.co,3.114780625559717e-12
2-n,2.5136630318345005e-05
10.1016/s0079-6123(08)64031-5,3.114780625559717e-12
10.1074/jbc.271.39.24089,6.175103030475999e-12
10.1001/archneur.1995.00540340103019,6.175071715753831e-12
10.1002/(sici)1097-4598(199606)19:6<787::aid-mus18>3.0.co;2-i,8.810671100787068e-61
10.1136/jnnp.56.12.1239,1.2246832830094027e-58
10.1093/brain/116.2.325,6.33601696319472e-09
10.1002/ana.410370107,1.9982111787929476e-09
10.1097/00019052-199410000-00013,3.0705003928204187e-09
10.1002/(sici)1097-4598(199612)19:12<1605::aid-mus11>3.0.co;2-q,8.810671100787068e-61
7992850,2.5472954606966005e-12
10.1016/0304-3940(92)90444-c,4.076839566955127e-07
10.1038/nm0295-135,1.2399966229000848e-11
10.1016/0140-6736(93)91709-u,1.7961136275226434e-08
10.1016/0140-6736(91)92823-k,3.258395503194421e-07
10.1016/s0140-6736(94)90691-2,8.572782981065819e-57
10.1001/archneur.1991.00530170083024,2.719428438108941e-07
10.1073/pnas.90.5.1977,2.2368958146623656e-07
10.1073/pnas.87.10.3861,8.933227003934121e-07
10.1073/pnas.92.8.3586,8.277102661485464e-10
10.1016/0304-3940(93)90740-c,1.2246832830094027e-58
10.1016/0006-8993(91)91092-f,8.106862434468592e-07
10.1016/0006-8993(94)91858-9,6.995678231499059e-14
10.1038/ng0694-180,7.339630590329864e-09
10.1172/jci117407,4.427416277030673e-09
10.1016/s0021-9258(17)31529-6,9.417164339831313e-13
10.1073/pnas.90.20.9649,2.950458630853956e-08
8089103,1.3241373625697573e-11
10.1016/0304-3940(95)11353-3,1.2246832830094027e-58
10.1042/bj3060599,1.4810251068888994e-09
10.1016/s0140-6736(94)92557-7,1.7865643863423084e-09
10.1002/ana.410380219,1.2262431355227274e-11
10.1002/(sici)1097-4598(199706)20:6<651::aid-mus1>3.0.co;2-7,8.810671100787068e-61
10.1002/art.1780300312,1.0847889479635236e-12
10.1002/art.1780240107,2.5712328538547767e-05
10.1177/014107688908200607,3.321360700875776e-13
10.1016/s0140-6736(89)92456-2,2.2199110779000202e-07
10.1056/nejm199201093260206,2.784532141516536e-08
10.1002/art.1780330713,1.4624068430457099e-08
10.1016/0002-9343(93)90148-i,2.3593474005390328e-09
10.1136/jnnp.54.11.1007,1.1623957326997727e-12
10.1001/archneur.1981.00510090038003,2.578930628541995e-05
10.1002/art.1780351006,5.468646505711645e-13
10.1136/jnnp.57.8.1008,1.1154594157734348e-12
10.1136/jnnp.60.4.359,5.112655064481158e-12
8156141,1.2246832830094027e-58
8156145,2.7176113224520498e-14
10.1172/jci107544,2.6095601806203626e-18
10.1136/adc.58.6.445,2.1756552717753324e-07
7837150,1.1396434379955643e-12
3115640,1.2246832830094027e-58
10.1001/jama.1977.03270410048019,0.0014253563510162025
3723497,7.90965979937194e-13
10.1016/0022-510x(87)90020-7,1.2246832830094027e-58
10.1111/j.1600-0404.1994.tb01647.x,1.1082410453512987e-10
10.1172/jci117520,2.0223292707073687e-09
10.1212/wnl.46.6.1607,4.4164779810271166e-13
10.1212/wnl.44.2.223,1.889583130056117e-10
10.1212/wnl.36.1.35,5.46875088811887e-13
3172094,1.4973727437705876e-07
7932419,1.1098625692512263e-11
7932431,5.112655064481158e-12
8182648,1.2246832830094027e-58
8182665,3.971748292351091e-12
10.1136/jnnp.55.1.60,2.2594196649715515e-11
10.1212/wnl.42.1.257,1.9736763619151839e-10
8033440,1.2246832830094027e-58
10.1111/cei.1996.104.s1.55,3.321360700875776e-13
10.1111/j.1600-0404.1982.tb03087.x,2.7180531230478854e-05
10.1097/00002281-199112000-00004,1.2246832830094027e-58
10.1001/archinte.1985.00360100097016,2.3007008341171615e-09
10.1212/wnl.44.8.1516,3.9977393606258365e-09
10.1136/jnnp.53.5.384,6.846282753201027e-12
10.7326/0003-4819-84-1-68,0.002877467563196125
10.1002/art.1780280717,4.213577856239056e-07
10.1097/00005792-199307000-00002,4.173794242577496e-09
1331441,4.113365254910647e-09
10.1097/00002281-199511000-00008,1.2246832830094027e-58
10.1002/(sici)1097-4598(199603)19:3<388::aid-mus20>3.0.co,5.521270282299876e-12
10.1136/jnnp.60.3.256,6.939938617029639e-11
10.1111/j.1445-5994.1995.tb02851.x,1.2246832830094027e-58
10.1001/jama.1987.03400040111034,4.94936162181038e-07
10.1016/s0140-6736(81)91567-1,2.618186345207369e-05
2483176,1.2246832830094027e-58
2625692,1.4973745761730454e-07
2681763,1.601526153232398e-07
3876087,4.2666893766900335e-07
10.1002/ana.410270402,6.456064308227698e-07
10.1016/s0022-5347(17)49751-5,4.0860477957799644e-13
314626,1.2246832830094027e-58
10.1111/j.1365-2230.1989.tb01988.x,1.2246832830094027e-58
10.1002/mus.880181405,1.2246832830094027e-58
10.1002/ana.410160206,0.001450243121733507
10.1097/00007611-198201000-00010,2.5136620038896716e-05
10.1002/ana.410170302,2.5679560388473885e-05
10.1126/science.270.5234.286,1.2997712408249992e-09
10.1002/art.1780360305,3.7664187873501786e-11
10.1177/014107688207500110,2.534977003982054e-05
10.1016/0002-9343(85)90465-6,2.7460632830681335e-07
10.1016/0960-8966(94)90022-1,6.01343286034149e-10
10.1002/art.1780380815,1.2246832830094027e-58
10.1097/00019052-199606000-00014,5.354065323286804e-14
10.1136/ard.51.7.885,9.55469430149161e-13
10.1136/adc.72.1.25,1.2246832830094027e-58
10.7326/0003-4819-92-3-365,2.5308814699747056e-05
10.1212/wnl.43.5.876,1.936352793684465e-08
10.2169/internalmedicine.32.749,1.2246832830094027e-58
10.1016/s0046-8177(86)80180-0,4.729183365362663e-06
10.1111/j.1365-2362.1985.tb00276.x,4.620227834823753e-13
10.1093/brain/112.3.727,1.5828352574428329e-06
10.7326/0003-4819-121-4-199408150-00004,9.155422091987564e-11
10.1002/mus.880131310,1.2246832830094027e-58
10.1002/mus.880110206,1.4973804811671791e-07
10.1001/jama.237.14.1448,0.001425506156042733
10.1002/mus.880141111,2.733817684119028e-08
10.1002/mus.880131307,4.0497927732438124e-09
10.1002/mus.880131303,1.631932974977554e-13
10.1016/0002-9343(91)90009-m,3.354337013876882e-08
10.1016/0002-9343(91)90010-u,2.9529934986219988e-08
10.1016/0022-510x(91)90287-h,7.330259504836179e-09
10.1002/mus.880131010,7.543088204240477e-09
10.1002/mus.880140514,6.39431532088159e-09
10.1002/ana.410290505,1.8118350433748187e-07
10.1016/0022-510x(90)90167-l,1.0542236563967199e-08
10.1136/jcp.33.3.262,4.064413770450582e-09
10.1212/wnl.28.1.8,0.0032616180181741995
10.1016/s0046-8177(86)80197-6,1.2451368484136717e-05
5095321,0.011646814050970185
10.1002/ana.410110605,0.00015483997991309933
10.1016/0022-510x(84)90053-4,1.2941324313876593e-06
10.1001/archneur.1984.04050130099033,3.9487975268042536e-05
10.1007/bf00692226,1.8050455762789093e-05
1629834,4.060151207399079e-09
1787491,4.164102534700253e-09
10.1126/science.158.3807.1453,0.03365416456787389
10.1136/jnnp.48.3.270,1.621154299517959e-05
10.1146/annurev.cb.03.110187.000245,3.8434122972146825e-08
10.1016/0042-6822(65)90209-6,0.03230846052618578
1310156,4.060151204789519e-09
10.1111/j.1600-0404.1982.tb03093.x,7.448801962355103e-05
10.1016/0042-6822(66)90119-x,0.03230846053044834
10.1001/archneur.1982.00510240022006,5.5295291822891764e-05
10.1002/ana.410230111,2.3501553542399767e-06
10.1002/ana.410230210,5.826936691846733e-06
10.1093/brain/112.1.65,3.209724555230337e-07
10.1212/wnl.33.9.1109,5.864194967331748e-05
10.1016/0046-8177(91)90057-v,4.344358939250974e-08
10.1093/brain/111.5.1025,6.792304674324074e-07
10.1017/s031716710002953x,1.0434235082065746e-08
10.1001/archneur.1971.00480350043004,0.011336918863851108
10.1007/bf00293951,4.863617538203054e-09
10.1111/j.1365-2990.1990.tb01275.x,4.2261823846311186e-09
10.7326/0003-4819-111-2-143,2.8018779548833076e-07
10.1001/archotol.1992.01880030103021,4.060750668042098e-09
10.1016/0304-3940(91)90230-q,9.876067086228037e-08
10.1001/archneur.1987.00520230042011,2.021289064477241e-06
10.1001/archneur.1982.00510150056014,0.0001517147020244936
10.1038/ng718,8.648238244669017e-13
10.1172/jci116533,1.4740986977745556e-08
10.1002/ana.410290509,1.7303048261756657e-07
10.1002/ana.410360414,4.887793934062306e-10
10.1097/00005072-197501000-00005,0.006034822623539895
10.1016/s0960-8966(98)00126-6,7.357965006409983e-13
10.1016/0167-5699(94)90006-x,3.5622170203597012e-09
10.1016/s1471-4892(01)00053-4,3.816747325281544e-13
8133064,8.798371502196171e-09
10.1097/00005072-199612000-00003,1.4455233768798745e-10
9212734,7.726666694259034e-13
10.1093/brain/120.6.929,4.967461484635602e-11
10.1172/jci118749,1.524577489698818e-10
3464769,3.904834902581104e-06
10782820,8.889865864487359e-14
